0.21040723981900455,0.52,0.06999999999999995,0.97,0.5,0.0,0.23658536585365852,0,0.0022371364653244186,0.009433962264150941,0.1007194244604317
0.5859728506787331,0.7,0.26,0.6,0.21999999999999997,0.0,0.6073170731707317,0,0.03355704697986572,0.007075471698113178,0.1007194244604317
0.34615384615384615,1.0,0.97,0.050000000000000044,0.16000000000000003,0.6363636363636364,0.0,0,0.3534675615212528,0.054245283018867885,0.1007194244604317
0.3416289592760181,0.4,0.36,0.06999999999999995,0.12,0.5909090909090908,0.0,0,0.3489932885906041,0.05660377358490565,0.1079136690647482
0.1583710407239819,0.95,0.5,0.16000000000000003,0.31000000000000005,0.36363636363636365,0.0,0,0.16778523489932884,0.047169811320754707,0.1151079136690647
0.3529411764705882,0.010000000000000009,0.5900000000000001,0.45999999999999996,0.79,0.31818181818181823,0.3804878048780488,0,0.01118568232662187,0.01650943396226412,0.17985611510791366
0.0339366515837104,0.53,0.43999999999999995,0.49,0.41000000000000003,0.4545454545454546,0.0,0,0.044742729306487705,0.021226415094339646,0.18705035971223016
0.03619909502262442,0.94,0.15000000000000002,0.49,0.48,0.40909090909090906,0.0024390243902439046,0,0.044742729306487705,0.028301886792452824,0.2086330935251799
0.502262443438914,0.33999999999999997,0.41000000000000003,0.28,0.96,0.2727272727272727,0.07804878048780484,0,0.43624161073825507,0.4528301886792453,0.28057553956834536
0.3959276018099548,0.010000000000000009,0.25,0.73,0.06999999999999995,0.31818181818181823,0.09756097560975607,0,0.3131991051454138,0.02358490566037741,0.525179856115108
0.12895927601809953,0.07999999999999996,0.7,0.06999999999999995,0.9299999999999999,0.7272727272727273,0.14878048780487807,0,0.0022371364653244186,0.014150943396226467,0.0
0.6108597285067874,0.5800000000000001,0.35,0.83,0.38,0.5,0.0,0,0.6152125279642058,0.27594339622641506,0.1007194244604317
0.4909502262443439,0.76,0.5,0.45999999999999996,0.61,0.5,0.0,0,0.49664429530201337,0.3278301886792453,0.1007194244604317
0.12217194570135748,0.83,0.44999999999999996,0.95,0.030000000000000027,0.4545454545454546,0.0,0,0.1319910514541387,0.002358490566037763,0.1151079136690647
0.49547511312217196,0.5700000000000001,0.5800000000000001,0.86,0.62,0.2727272727272727,0.0,0,0.5011185682326622,0.3443396226415094,0.12230215827338131
0.1606334841628959,0.55,0.0,0.31000000000000005,0.43000000000000005,0.6818181818181819,0.0,0,0.17002237136465326,0.10849056603773588,0.13669064748201443
0.497737556561086,0.06999999999999995,0.52,0.78,0.27,0.5909090909090908,0.0,0,0.5033557046979866,0.125,0.15107913669064743
0.3280542986425339,0.31999999999999995,0.49,0.8,0.74,0.13636363636363635,0.034146341463414664,0,0.3042505592841164,0.22405660377358494,0.2517985611510791
0.15384615384615385,0.13,0.65,0.31999999999999995,0.77,0.5,0.04390243902439028,0,0.12304250559284113,0.10377358490566035,0.302158273381295
0.5271493212669683,0.43999999999999995,0.49,0.64,0.29000000000000004,0.045454545454545414,0.024390243902439046,0,0.5100671140939597,0.1485849056603774,0.3381294964028777
0.1470588235294118,0.5900000000000001,0.33999999999999997,0.040000000000000036,0.9,0.0,0.1658536585365854,0,0.004474272930648726,0.014150943396226467,0.1007194244604317
